           Step size           grad'*dir           FD approx           abs error
           ---------           ---------           ---------           ---------
   1.00000000000e+00  -2.08300625925e-05  -2.98642196937e-05   9.03415710126e-06
   1.00000000000e-01  -2.08300625925e-05  -2.15740577170e-05   7.43995124526e-07
   1.00000000000e-02  -2.08300625925e-05  -2.09040553957e-05   7.39928032116e-08
   1.00000000000e-03  -2.08300625925e-05  -2.08374585381e-05   7.39594558774e-09
   1.00000000000e-04  -2.08300625925e-05  -2.08307403407e-05   6.77748191777e-10
   1.00000000000e-05  -2.08300625925e-05  -2.08305188636e-05   4.56271166686e-10
   1.00000000000e-06  -2.08300625925e-05  -2.08303272092e-05   2.64616748659e-10
   1.00000000000e-07  -2.08300625925e-05  -2.08489388948e-05   1.88763022921e-08
   1.00000000000e-08  -2.08300625925e-05  -2.08672868481e-05   3.72242556571e-08
   1.00000000000e-09  -2.08300625925e-05  -2.28990546143e-05   2.06899202184e-06
   1.00000000000e-10  -2.08300625925e-05   8.78962701234e-06   2.96196896048e-05
   1.00000000000e-11  -2.08300625925e-05   7.83439068827e-04   8.04269131420e-04
