initial residual = 0.00122747
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.181359
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0455715
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00626904
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00169989
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000286118
Right GMRES iteration 6 of maxIter = 5000: relative residual = 8.07727e-05
recursive final residual              = 9.91457e-08
actual final residual                 = 9.91457e-08
elapsed time for this solve (seconds) = 0.208357
initial residual = 0.00119999
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.188181
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0475532
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00640341
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00166868
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000287548
Right GMRES iteration 6 of maxIter = 5000: relative residual = 8.05757e-05
recursive final residual              = 9.66902e-08
actual final residual                 = 9.66902e-08
elapsed time for this solve (seconds) = 0.208543
initial residual = 0.00876731
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.167273
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0483168
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00633669
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00169195
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000313319
Right GMRES iteration 6 of maxIter = 5000: relative residual = 7.98734e-05
recursive final residual              = 7.00275e-07
actual final residual                 = 7.00275e-07
elapsed time for this solve (seconds) = 0.208064
initial residual = 0.00876
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.203553
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0627543
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00802682
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00220143
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000360714
Right GMRES iteration 6 of maxIter = 5000: relative residual = 9.73171e-05
recursive final residual              = 8.52498e-07
actual final residual                 = 8.52498e-07
elapsed time for this solve (seconds) = 0.208266
initial residual = 0.00619369
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.256352
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0801054
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.0181516
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.0049309
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.00127196
Right GMRES iteration 6 of maxIter = 5000: relative residual = 0.000338114
Right GMRES iteration 7 of maxIter = 5000: relative residual = 9.00741e-05
recursive final residual              = 5.57892e-07
actual final residual                 = 5.57892e-07
elapsed time for this solve (seconds) = 0.340251
initial residual = 0.00634786
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.259152
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0805678
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.0175977
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00496175
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.00128611
Right GMRES iteration 6 of maxIter = 5000: relative residual = 0.00035036
Right GMRES iteration 7 of maxIter = 5000: relative residual = 9.33488e-05
recursive final residual              = 5.92566e-07
actual final residual                 = 5.92566e-07
elapsed time for this solve (seconds) = 0.339991
initial residual = 0.00292487
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.306914
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0971886
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.0210858
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.0055682
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.00147616
Right GMRES iteration 6 of maxIter = 5000: relative residual = 0.000386321
Right GMRES iteration 7 of maxIter = 5000: relative residual = 0.000108756
Right GMRES iteration 8 of maxIter = 5000: relative residual = 2.61147e-05
recursive final residual              = 7.63822e-08
actual final residual                 = 7.63822e-08
elapsed time for this solve (seconds) = 0.380531
initial residual = 0.00298865
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.239204
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0743694
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.0154145
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00436301
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.00109343
Right GMRES iteration 6 of maxIter = 5000: relative residual = 0.000321159
Right GMRES iteration 7 of maxIter = 5000: relative residual = 8.59471e-05
recursive final residual              = 2.56866e-07
actual final residual                 = 2.56866e-07
elapsed time for this solve (seconds) = 0.342582
initial residual = 0.00191169
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.0807864
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0196108
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00274811
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.000743247
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.00015879
Right GMRES iteration 6 of maxIter = 5000: relative residual = 4.06739e-05
recursive final residual              = 7.77557e-08
actual final residual                 = 7.77557e-08
elapsed time for this solve (seconds) = 0.226752
initial residual = 0.00187953
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.136008
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0334504
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00500124
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00124467
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000207354
Right GMRES iteration 6 of maxIter = 5000: relative residual = 4.62572e-05
recursive final residual              = 8.69419e-08
actual final residual                 = 8.69419e-08
elapsed time for this solve (seconds) = 0.228341
initial residual = 0.00258679
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.124192
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0317155
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00441512
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00113879
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.00022493
Right GMRES iteration 6 of maxIter = 5000: relative residual = 5.56474e-05
recursive final residual              = 1.43948e-07
actual final residual                 = 1.43948e-07
elapsed time for this solve (seconds) = 0.223468
initial residual = 0.00257074
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.117843
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0304512
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.0042421
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00107741
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.00021792
Right GMRES iteration 6 of maxIter = 5000: relative residual = 5.02107e-05
recursive final residual              = 1.29079e-07
actual final residual                 = 1.29079e-07
elapsed time for this solve (seconds) = 0.229581
initial residual = 0.00129183
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.267645
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0756602
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00849348
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00247698
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000308105
Right GMRES iteration 6 of maxIter = 5000: relative residual = 8.28755e-05
recursive final residual              = 1.07061e-07
actual final residual                 = 1.07061e-07
elapsed time for this solve (seconds) = 0.240336
initial residual = 0.0013006
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.41335
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0983376
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.0102919
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00307858
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000397539
Right GMRES iteration 6 of maxIter = 5000: relative residual = 0.000113423
Right GMRES iteration 7 of maxIter = 5000: relative residual = 2.32214e-05
recursive final residual              = 3.02018e-08
actual final residual                 = 3.02018e-08
elapsed time for this solve (seconds) = 0.27014
initial residual = 0.00103836
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.378454
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0900588
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00891983
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00264832
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000349328
Right GMRES iteration 6 of maxIter = 5000: relative residual = 9.53191e-05
recursive final residual              = 9.89754e-08
actual final residual                 = 9.89754e-08
elapsed time for this solve (seconds) = 0.239628
initial residual = 0.00103431
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.27413
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0788754
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00898607
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00258856
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000338778
Right GMRES iteration 6 of maxIter = 5000: relative residual = 9.4538e-05
recursive final residual              = 9.77819e-08
actual final residual                 = 9.77819e-08
elapsed time for this solve (seconds) = 0.241628
initial residual = 0.000276812
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.153452
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0486146
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00822976
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00214952
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000395744
Right GMRES iteration 6 of maxIter = 5000: relative residual = 0.000119329
Right GMRES iteration 7 of maxIter = 5000: relative residual = 2.64999e-05
recursive final residual              = 7.3355e-09
actual final residual                 = 7.3355e-09
elapsed time for this solve (seconds) = 0.266663
initial residual = 0.00027201
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.217981
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0691683
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00892019
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00227816
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000326949
Right GMRES iteration 6 of maxIter = 5000: relative residual = 0.000100128
Right GMRES iteration 7 of maxIter = 5000: relative residual = 2.33033e-05
recursive final residual              = 6.33872e-09
actual final residual                 = 6.33872e-09
elapsed time for this solve (seconds) = 0.266591
initial residual = 0.000270451
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.173734
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0512375
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00731647
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00180196
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000297412
Right GMRES iteration 6 of maxIter = 5000: relative residual = 9.02311e-05
recursive final residual              = 2.44031e-08
actual final residual                 = 2.44031e-08
elapsed time for this solve (seconds) = 0.23334
initial residual = 0.000263598
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.186062
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0589665
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00796629
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00197477
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000309469
Right GMRES iteration 6 of maxIter = 5000: relative residual = 8.67356e-05
recursive final residual              = 2.28634e-08
actual final residual                 = 2.28634e-08
elapsed time for this solve (seconds) = 0.228521
initial residual = 0.000205086
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.156626
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0442226
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00729857
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00158314
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000269662
Right GMRES iteration 6 of maxIter = 5000: relative residual = 7.36368e-05
recursive final residual              = 1.51019e-08
actual final residual                 = 1.51019e-08
elapsed time for this solve (seconds) = 0.230263
initial residual = 0.000209264
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.215603
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0671313
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00831753
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00200549
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000298629
Right GMRES iteration 6 of maxIter = 5000: relative residual = 8.46899e-05
recursive final residual              = 1.77225e-08
actual final residual                 = 1.77225e-08
elapsed time for this solve (seconds) = 0.229107
initial residual = 0.00018987
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.187369
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0575998
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.0076039
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00173118
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000268985
Right GMRES iteration 6 of maxIter = 5000: relative residual = 7.04522e-05
recursive final residual              = 1.33768e-08
actual final residual                 = 1.33768e-08
elapsed time for this solve (seconds) = 0.228627
initial residual = 0.000191404
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.183928
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0536947
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00741934
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00170556
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000255123
Right GMRES iteration 6 of maxIter = 5000: relative residual = 5.80872e-05
recursive final residual              = 1.11181e-08
actual final residual                 = 1.11181e-08
elapsed time for this solve (seconds) = 0.229048
initial residual = 0.000139564
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.165023
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0501667
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00789689
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00184905
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000342099
Right GMRES iteration 6 of maxIter = 5000: relative residual = 0.000108365
Right GMRES iteration 7 of maxIter = 5000: relative residual = 2.48109e-05
recursive final residual              = 3.46269e-09
actual final residual                 = 3.46269e-09
elapsed time for this solve (seconds) = 0.267726
initial residual = 0.000136843
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.1923
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0611358
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00896296
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00221042
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000348521
Right GMRES iteration 6 of maxIter = 5000: relative residual = 0.000110825
Right GMRES iteration 7 of maxIter = 5000: relative residual = 2.52581e-05
recursive final residual              = 3.45641e-09
actual final residual                 = 3.45641e-09
elapsed time for this solve (seconds) = 0.264097
initial residual = 0.000134806
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.169137
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.050216
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00746108
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00180183
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000286907
Right GMRES iteration 6 of maxIter = 5000: relative residual = 8.18618e-05
recursive final residual              = 1.10355e-08
actual final residual                 = 1.10355e-08
elapsed time for this solve (seconds) = 0.237163
initial residual = 0.000132052
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.176222
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.052656
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00729839
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00169368
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000271954
Right GMRES iteration 6 of maxIter = 5000: relative residual = 7.16215e-05
recursive final residual              = 9.45776e-09
actual final residual                 = 9.45776e-09
elapsed time for this solve (seconds) = 0.231278
initial residual = 9.92973e-05
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.147156
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0440918
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00683061
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00140981
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000252242
Right GMRES iteration 6 of maxIter = 5000: relative residual = 6.4765e-05
recursive final residual              = 6.43099e-09
actual final residual                 = 6.43099e-09
elapsed time for this solve (seconds) = 0.230318
initial residual = 0.000103121
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.206503
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0694307
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00815783
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00199714
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000296946
Right GMRES iteration 6 of maxIter = 5000: relative residual = 8.35862e-05
recursive final residual              = 8.61953e-09
actual final residual                 = 8.61953e-09
elapsed time for this solve (seconds) = 0.230975
initial residual = 9.29141e-05
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.168342
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.053789
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00742795
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00166783
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.000268239
Right GMRES iteration 6 of maxIter = 5000: relative residual = 7.11441e-05
recursive final residual              = 6.61029e-09
actual final residual                 = 6.61029e-09
elapsed time for this solve (seconds) = 0.233442
initial residual = 9.65624e-05
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.190717
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0625212
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00732174
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.00175602
Right GMRES iteration 5 of maxIter = 5000: relative residual = 0.00025378
Right GMRES iteration 6 of maxIter = 5000: relative residual = 5.97853e-05
recursive final residual              = 5.77301e-09
actual final residual                 = 5.77301e-09
elapsed time for this solve (seconds) = 0.232549
initial residual = 7.10232e-05
Right GMRES iteration 1 of maxIter = 5000: relative residual = 0.17023
Right GMRES iteration 2 of maxIter = 5000: relative residual = 0.0466814
Right GMRES iteration 3 of maxIter = 5000: relative residual = 0.00761536
Right GMRES iteration 4 of maxIter = 5000: relative residual = 0.0017144
